review_text,rating,date,bank_name,source,sentiment_label,sentiment_score
Good and reliable service,5,2023-03-19,Dashen Bank,Google Play,POSITIVE,0.9998660087585449
"Best app I have ever seen woderfull, always one step ahead.",5,2023-03-19,Dashen Bank,Google Play,POSITIVE,0.9996339082717896
Good apps,5,2023-03-19,Dashen Bank,Google Play,POSITIVE,0.9998608827590942
Good application for people needs,5,2023-03-18,Dashen Bank,Google Play,POSITIVE,0.9997090697288513
What the hell are you doing. How can you release an app update and completely ruin everything. I can even login to begin with. You took it from a 5 to a 1.,1,2023-03-18,Dashen Bank,Google Play,NEGATIVE,0.9997566342353821
comfortable,5,2023-03-18,Dashen Bank,Google Play,POSITIVE,0.9998550415039062
Really what amazing application whcih easily friendly and convinant more finally I would like to say it alawyas updated and modified many times it lacks consistancy.,5,2023-03-13,Dashen Bank,Google Play,POSITIVE,0.9274631142616272
This is good app,4,2023-03-08,Dashen Bank,Google Play,POSITIVE,0.9998615980148315
Best mobile bank in Ethiopia i can access this service through different way. I love it,5,2023-02-27,Dashen Bank,Google Play,POSITIVE,0.9997219443321228
You have made the app more user friendly and easier to access any informantion. Great work from the developers. 👏👏👏,5,2023-02-18,Dashen Bank,Google Play,POSITIVE,0.9986611604690552
"It is easy to use, fast and secure. I love it keep up the good work!",5,2023-02-15,Dashen Bank,Google Play,POSITIVE,0.9998844861984253
"Secure,Fast and Easy👍",5,2023-02-10,Dashen Bank,Google Play,POSITIVE,0.9996066689491272
Dashin Bank,5,2023-02-05,Dashen Bank,Google Play,POSITIVE,0.9924732446670532
It's good thanks you,5,2023-02-05,Dashen Bank,Google Play,POSITIVE,0.9998435974121094
"Its very easy and usefull app,keep it up your good service.",5,2023-02-02,Dashen Bank,Google Play,POSITIVE,0.9991945624351501
It's very good,5,2023-01-25,Dashen Bank,Google Play,POSITIVE,0.9998470544815063
Malif kani yeroo yerodhani update gafat kuni imo rakisadha,2,2023-01-19,Dashen Bank,Google Play,NEGATIVE,0.852593719959259
ይመቻል,5,2023-01-10,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
"This version is better from the previous one, it's speed is admirable!",4,2023-01-01,Dashen Bank,Google Play,POSITIVE,0.9998633861541748
Good app.,5,2022-12-30,Dashen Bank,Google Play,POSITIVE,0.9998503923416138
Thanks for this application,5,2022-12-29,Dashen Bank,Google Play,POSITIVE,0.9997004270553589
Abin kun hedduu midhagadhaa 👍😍,5,2022-12-28,Dashen Bank,Google Play,NEGATIVE,0.9538558721542358
It is very good,5,2022-12-28,Dashen Bank,Google Play,POSITIVE,0.9998561143875122
Doesn't open.,1,2022-12-24,Dashen Bank,Google Play,NEGATIVE,0.9997373223304749
Why is not working,3,2022-12-18,Dashen Bank,Google Play,NEGATIVE,0.9996384382247925
It's nice app tanks befor.,5,2022-12-18,Dashen Bank,Google Play,POSITIVE,0.9994992017745972
"It's a good app. I like the summery it gives after every transaction. The problem is its asking me to update, when I try to update, it won't.",4,2022-12-15,Dashen Bank,Google Play,POSITIVE,0.9982465505599976
It is helpful for my transactions.,5,2022-12-13,Dashen Bank,Google Play,POSITIVE,0.9978218078613281
Fantastic app,5,2022-12-13,Dashen Bank,Google Play,POSITIVE,0.9998588562011719
"It is nice app, secure. The problem is, it can not remember accounts I have previously transferred to. I have to manually enter account number every time I want to make transfers. The CBE app remembers previously used accounts. Learn from them.",4,2022-12-09,Dashen Bank,Google Play,POSITIVE,0.9664818048477173
It's a great app,5,2022-12-08,Dashen Bank,Google Play,POSITIVE,0.999862790107727
Bad app,5,2022-12-07,Dashen Bank,Google Play,NEGATIVE,0.9997212290763855
Leading bank good job,4,2022-12-07,Dashen Bank,Google Play,POSITIVE,0.9998157620429993
"The app is good but It could not syncronize the wallet and the telephone number which is attached to my account. It alerts like ''The Mobile Number is Already registered, Search with customer ID xxxxxxxxxxx''. Try to correct it pls.",3,2022-12-06,Dashen Bank,Google Play,NEGATIVE,0.9890668392181396
Ibsa abdi nure Ethiopia dire dawa,5,2022-12-06,Dashen Bank,Google Play,POSITIVE,0.5483248233795166
v. good app,5,2022-11-27,Dashen Bank,Google Play,POSITIVE,0.9952701926231384
App,5,2022-11-25,Dashen Bank,Google Play,POSITIVE,0.9684572219848633
"Best Mobile Money in Ethiopia ,one thing missing ,Content sales like concert tickets ,have to embedded in the app ,users should not got to other channels for tickets sales",5,2022-11-25,Dashen Bank,Google Play,NEGATIVE,0.9862224459648132
Amole lite app is the best upgraded version of dashen bank..... I'm happy by this version and I recommend other to used this app... Thank u,5,2022-11-25,Dashen Bank,Google Play,POSITIVE,0.9996452331542969
My best app,2,2022-11-23,Dashen Bank,Google Play,POSITIVE,0.9997714161872864
Better keep it up,5,2022-11-19,Dashen Bank,Google Play,POSITIVE,0.970720112323761
I always love using dashen bank. Its true and simple,5,2022-11-18,Dashen Bank,Google Play,POSITIVE,0.9997848868370056
Interesting and nice mobile banking platform compare with other private banks,4,2022-11-16,Dashen Bank,Google Play,POSITIVE,0.9997358918190002
"very simple , fast and friendly interface. with the option to use while we r offline (the thing i liked most about it). very good improvement.",5,2022-11-13,Dashen Bank,Google Play,POSITIVE,0.9997695088386536
DASHEN BANK ALWAYS ONE STEP AHEAD!!!,5,2022-11-08,Dashen Bank,Google Play,POSITIVE,0.9996034502983093
The structure of the application is okay but it's not work as they expected,1,2022-11-03,Dashen Bank,Google Play,NEGATIVE,0.9995359182357788
Arif app new bebekule enen xeqmognal,4,2022-11-03,Dashen Bank,Google Play,NEGATIVE,0.9840218424797058
Simple app,5,2022-10-31,Dashen Bank,Google Play,POSITIVE,0.9935141801834106
"It,s ok",5,2022-10-30,Dashen Bank,Google Play,POSITIVE,0.9998308420181274
ሐኘአገከገከጨጰገከ,3,2022-10-27,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
"Best, app is more accessible by wi_fi rather than mob data, since is better improve on it!!!!",5,2022-10-18,Dashen Bank,Google Play,NEGATIVE,0.6168791651725769
Good app but it needs some improvement on speed and amount transfer limit,5,2022-10-15,Dashen Bank,Google Play,NEGATIVE,0.9882025122642517
Always one step a head,5,2022-10-11,Dashen Bank,Google Play,POSITIVE,0.9909241795539856
"The update description says ""Now you can send funds to your Telebirr Wallet from your bank account"". But it's not available yet please fix it. It is fixed now Thanks 👍",5,2022-09-15,Dashen Bank,Google Play,NEGATIVE,0.9813169240951538
"Much better than the Amole app, but still needs some improvements. On the transfer screen, the type of transfers' names are missing. Also some of fonts look faded.",4,2022-09-14,Dashen Bank,Google Play,NEGATIVE,0.9996968507766724
ወድጄዋለው,4,2022-09-11,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Best app ❤,5,2022-09-08,Dashen Bank,Google Play,POSITIVE,0.999170184135437
Excellent! The improvements are also appreciated. But the fact that the app doesn't have language option is one point that has to be improved.,1,2022-09-08,Dashen Bank,Google Play,NEGATIVE,0.5486404895782471
What I like about Amole is it send otp for every transaction and make your transaction more secure. But it will be more secure if you make otp only via SMS.,5,2022-09-07,Dashen Bank,Google Play,NEGATIVE,0.8808407187461853
The greatest app,5,2022-09-07,Dashen Bank,Google Play,POSITIVE,0.9998036026954651
very easy to use and added features! keep it up!!! always one step ahead!,5,2022-09-07,Dashen Bank,Google Play,POSITIVE,0.9998177886009216
Keep your great work. Absolutely wonderful and Secured App. May be the best mobile banking software in the country. If there is 10 stars i will give.,5,2022-08-25,Dashen Bank,Google Play,POSITIVE,0.9998602867126465
The best mobile banking app ever in banking industry.I can't complain anymore what a good work colleague's. VAMOS,5,2022-08-15,Dashen Bank,Google Play,POSITIVE,0.999534010887146
very nice !! And please add telebirr access same!?,5,2022-08-15,Dashen Bank,Google Play,POSITIVE,0.9996600151062012
"I like the fact that it sends you a SMS message every time your log in to the application. So if a malicious user access my account, I know straight away. This feature is unique. Excellent job Dashen!",4,2022-08-11,Dashen Bank,Google Play,POSITIVE,0.9990050196647644
It is the best app,5,2022-08-11,Dashen Bank,Google Play,POSITIVE,0.9998503923416138
Always one step ahead,5,2022-08-02,Dashen Bank,Google Play,POSITIVE,0.9997699856758118
Its not god,5,2022-07-30,Dashen Bank,Google Play,NEGATIVE,0.9827607870101929
Its user friendly 🤙🤙 after using this lite app its fast and easy😊. ‼️remove the first amole app‼️,5,2022-07-18,Dashen Bank,Google Play,NEGATIVE,0.9991980195045471
Nice and attractive application developed. Wonderful,5,2022-07-18,Dashen Bank,Google Play,POSITIVE,0.9998834133148193
I Like amole lite app because esay to use.highly recommended . Thank you Dashen bank👍👍👍👍,5,2022-07-18,Dashen Bank,Google Play,POSITIVE,0.9995930790901184
Amole lite is very simple for any kind of payments. Thank you Dashen Bank!!,5,2022-07-18,Dashen Bank,Google Play,POSITIVE,0.9980418682098389
በጣም አሪፍ!!! ከቀድሞው የተሻለ ቀለል ያለ app ነው። ተመችቶኛል❤,4,2022-07-18,Dashen Bank,Google Play,NEGATIVE,0.840030312538147
I have been waiting for this a long time. Amazing app...Thanks Dashen Bank...Always one step ahead.,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.9998321533203125
This app is simple to use and has  receipts for all transactions. Really enjoying it,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.9996896982192993
Very easy to use and improved performance. 👌 The functionalities are also well put. Highly recommended. Thank you Dashen!!,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.9998612403869629
It is very easy and fast,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.9995892643928528
Perfect application. Thank you Dashen Bank,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.9998667240142822
Amole lite is very easy and looks very good. I advice everyone to download and use the app.,5,2022-07-16,Dashen Bank,Google Play,POSITIVE,0.999816358089447
